labor_id,warehouse_id,date,shift,headcount_scheduled,headcount_actual,regular_hours,overtime_hours,hourly_rate,labor_cost
LBR-800293,WH-AUH-01,2025-10-25,Evening,4,3,24.0,1.5,14.5,380.62
LBR-800294,WH-AUH-01,2025-10-25,Night,4,4,32.0,0.0,14.5,464.0
LBR-800295,WH-SHJ-01,2025-10-25,Morning,3,3,24.0,0.0,14.5,348.0
LBR-800296,WH-SHJ-01,2025-10-25,Evening,3,3,24.0,1.5,14.5,380.62
LBR-800297,WH-SHJ-01,2025-10-25,Night,3,3,24.0,1.5,14.5,380.62
LBR-800298,WH-DWC-01,2025-10-25,Morning,7,6,48.0,0.0,14.5,696.0
LBR-800299,WH-DWC-01,2025-10-25,Evening,7,7,56.0,0.0,14.5,812.0
LBR-800300,WH-DWC-01,2025-10-25,Night,7,8,64.0,0.0,14.5,928.0
LBR-800301,WH-DXB-01,2025-10-26,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-800302,WH-DXB-01,2025-10-26,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-800303,WH-DXB-01,2025-10-26,Night,18,17,136.0,1.5,14.5,2004.62
LBR-800304,WH-AUH-01,2025-10-26,Morning,8,8,64.0,2.0,14.5,971.5
LBR-800305,WH-AUH-01,2025-10-26,Evening,8,9,72.0,1.5,14.5,1076.62
LBR-800306,WH-AUH-01,2025-10-26,Night,8,8,64.0,1.5,14.5,960.62
LBR-800307,WH-SHJ-01,2025-10-26,Morning,6,6,48.0,1.5,14.5,728.62
LBR-800308,WH-SHJ-01,2025-10-26,Evening,6,7,56.0,1.5,14.5,844.62
LBR-800309,WH-SHJ-01,2025-10-26,Night,6,5,40.0,0.0,14.5,580.0
LBR-800310,WH-DWC-01,2025-10-26,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-800311,WH-DWC-01,2025-10-26,Evening,12,13,104.0,2.0,14.5,1551.5
LBR-800312,WH-DWC-01,2025-10-26,Night,12,13,104.0,1.5,14.5,1540.62
LBR-800313,WH-DXB-01,2025-10-27,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-800314,WH-DXB-01,2025-10-27,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-800315,WH-DXB-01,2025-10-27,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800316,WH-AUH-01,2025-10-27,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-800317,WH-AUH-01,2025-10-27,Evening,8,8,64.0,0.0,14.5,928.0
LBR-800318,WH-AUH-01,2025-10-27,Night,8,9,72.0,0.0,14.5,1044.0
LBR-800319,WH-SHJ-01,2025-10-27,Morning,6,6,48.0,1.5,14.5,728.62
LBR-800320,WH-SHJ-01,2025-10-27,Evening,6,6,48.0,1.5,14.5,728.62
LBR-800321,WH-SHJ-01,2025-10-27,Night,6,6,48.0,1.5,14.5,728.62
LBR-800322,WH-DWC-01,2025-10-27,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-800323,WH-DWC-01,2025-10-27,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-800324,WH-DWC-01,2025-10-27,Night,12,12,96.0,0.0,14.5,1392.0
LBR-800325,WH-DXB-01,2025-10-28,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-800326,WH-DXB-01,2025-10-28,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-800327,WH-DXB-01,2025-10-28,Night,18,18,144.0,2.0,14.5,2131.5
LBR-800328,WH-AUH-01,2025-10-28,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-800329,WH-AUH-01,2025-10-28,Evening,8,8,64.0,2.0,14.5,971.5
LBR-800330,WH-AUH-01,2025-10-28,Night,8,7,56.0,1.5,14.5,844.62
LBR-800331,WH-SHJ-01,2025-10-28,Morning,6,6,48.0,2.0,14.5,739.5
LBR-800332,WH-SHJ-01,2025-10-28,Evening,6,7,56.0,0.0,14.5,812.0
LBR-800333,WH-SHJ-01,2025-10-28,Night,6,7,56.0,2.0,14.5,855.5
LBR-800334,WH-DWC-01,2025-10-28,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-800335,WH-DWC-01,2025-10-28,Evening,12,13,104.0,1.5,14.5,1540.62
LBR-800336,WH-DWC-01,2025-10-28,Night,12,13,104.0,1.5,14.5,1540.62
LBR-800337,WH-DXB-01,2025-10-29,Morning,18,17,136.0,1.5,14.5,2004.62
LBR-800338,WH-DXB-01,2025-10-29,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-800339,WH-DXB-01,2025-10-29,Night,18,17,136.0,0.0,14.5,1972.0
LBR-800340,WH-AUH-01,2025-10-29,Morning,8,8,64.0,0.0,14.5,928.0
LBR-800341,WH-AUH-01,2025-10-29,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-800342,WH-AUH-01,2025-10-29,Night,8,7,56.0,2.0,14.5,855.5
LBR-800343,WH-SHJ-01,2025-10-29,Morning,6,7,56.0,0.0,14.5,812.0
LBR-800344,WH-SHJ-01,2025-10-29,Evening,6,7,56.0,0.0,14.5,812.0
LBR-800345,WH-SHJ-01,2025-10-29,Night,6,7,56.0,2.0,14.5,855.5
LBR-800346,WH-DWC-01,2025-10-29,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-800347,WH-DWC-01,2025-10-29,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-800348,WH-DWC-01,2025-10-29,Night,12,12,96.0,2.0,14.5,1435.5
LBR-800349,WH-DXB-01,2025-10-30,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800350,WH-DXB-01,2025-10-30,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-800351,WH-DXB-01,2025-10-30,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800352,WH-AUH-01,2025-10-30,Morning,8,8,64.0,0.0,14.5,928.0
LBR-800353,WH-AUH-01,2025-10-30,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-800354,WH-AUH-01,2025-10-30,Night,8,8,64.0,2.0,14.5,971.5
LBR-800355,WH-SHJ-01,2025-10-30,Morning,6,6,48.0,2.0,14.5,739.5
LBR-800356,WH-SHJ-01,2025-10-30,Evening,6,6,48.0,0.0,14.5,696.0
LBR-800357,WH-SHJ-01,2025-10-30,Night,6,5,40.0,1.5,14.5,612.62
LBR-800358,WH-DWC-01,2025-10-30,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-800359,WH-DWC-01,2025-10-30,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-800360,WH-DWC-01,2025-10-30,Night,12,13,104.0,0.0,14.5,1508.0
LBR-800361,WH-DXB-01,2025-10-31,Morning,10,10,80.0,1.5,14.5,1192.62
LBR-800362,WH-DXB-01,2025-10-31,Evening,10,9,72.0,2.0,14.5,1087.5
LBR-800363,WH-DXB-01,2025-10-31,Night,10,9,72.0,1.5,14.5,1076.62
LBR-800364,WH-AUH-01,2025-10-31,Morning,4,5,40.0,0.0,14.5,580.0
LBR-800365,WH-AUH-01,2025-10-31,Evening,4,4,32.0,2.0,14.5,507.5
LBR-800366,WH-AUH-01,2025-10-31,Night,4,3,24.0,2.0,14.5,391.5
LBR-800367,WH-SHJ-01,2025-10-31,Morning,3,3,24.0,0.0,14.5,348.0
LBR-800368,WH-SHJ-01,2025-10-31,Evening,3,2,16.0,0.0,14.5,232.0
LBR-800369,WH-SHJ-01,2025-10-31,Night,3,3,24.0,0.0,14.5,348.0
LBR-800370,WH-DWC-01,2025-10-31,Morning,7,8,64.0,2.0,14.5,971.5
LBR-800371,WH-DWC-01,2025-10-31,Evening,7,6,48.0,1.5,14.5,728.62
LBR-800372,WH-DWC-01,2025-10-31,Night,7,8,64.0,2.0,14.5,971.5
LBR-800373,WH-DXB-01,2025-11-01,Morning,10,9,72.0,2.0,14.5,1087.5
LBR-800374,WH-DXB-01,2025-11-01,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-800375,WH-DXB-01,2025-11-01,Night,10,11,88.0,2.0,14.5,1319.5
LBR-800376,WH-AUH-01,2025-11-01,Morning,4,4,32.0,2.0,14.5,507.5
LBR-800377,WH-AUH-01,2025-11-01,Evening,4,3,24.0,0.0,14.5,348.0
LBR-800378,WH-AUH-01,2025-11-01,Night,4,4,32.0,1.5,14.5,496.62
LBR-800379,WH-SHJ-01,2025-11-01,Morning,3,4,32.0,0.0,14.5,464.0
LBR-800380,WH-SHJ-01,2025-11-01,Evening,3,3,24.0,0.0,14.5,348.0
LBR-800381,WH-SHJ-01,2025-11-01,Night,3,3,24.0,0.0,14.5,348.0
LBR-800382,WH-DWC-01,2025-11-01,Morning,7,7,56.0,1.5,14.5,844.62
LBR-800383,WH-DWC-01,2025-11-01,Evening,7,7,56.0,0.0,14.5,812.0
LBR-800384,WH-DWC-01,2025-11-01,Night,7,6,48.0,0.0,14.5,696.0
LBR-800385,WH-DXB-01,2025-11-02,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-800386,WH-DXB-01,2025-11-02,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-800387,WH-DXB-01,2025-11-02,Night,18,17,136.0,0.0,14.5,1972.0
LBR-800388,WH-AUH-01,2025-11-02,Morning,8,7,56.0,0.0,14.5,812.0
LBR-800389,WH-AUH-01,2025-11-02,Evening,8,8,64.0,2.0,14.5,971.5
LBR-800390,WH-AUH-01,2025-11-02,Night,8,8,64.0,1.5,14.5,960.62
LBR-800391,WH-SHJ-01,2025-11-02,Morning,6,5,40.0,0.0,14.5,580.0
LBR-800392,WH-SHJ-01,2025-11-02,Evening,6,7,56.0,1.5,14.5,844.62
LBR-800393,WH-SHJ-01,2025-11-02,Night,6,6,48.0,1.5,14.5,728.62
LBR-800394,WH-DWC-01,2025-11-02,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-800395,WH-DWC-01,2025-11-02,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-800396,WH-DWC-01,2025-11-02,Night,12,13,104.0,0.0,14.5,1508.0
LBR-800397,WH-DXB-01,2025-11-03,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800398,WH-DXB-01,2025-11-03,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-800399,WH-DXB-01,2025-11-03,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800400,WH-AUH-01,2025-11-03,Morning,8,8,64.0,2.0,14.5,971.5
LBR-800401,WH-AUH-01,2025-11-03,Evening,8,8,64.0,1.5,14.5,960.62
LBR-800402,WH-AUH-01,2025-11-03,Night,8,7,56.0,1.5,14.5,844.62
LBR-800403,WH-SHJ-01,2025-11-03,Morning,6,6,48.0,0.0,14.5,696.0
LBR-800404,WH-SHJ-01,2025-11-03,Evening,6,5,40.0,2.0,14.5,623.5
LBR-800405,WH-SHJ-01,2025-11-03,Night,6,6,48.0,1.5,14.5,728.62
LBR-800406,WH-DWC-01,2025-11-03,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-800407,WH-DWC-01,2025-11-03,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800408,WH-DWC-01,2025-11-03,Night,12,13,104.0,0.0,14.5,1508.0
LBR-800409,WH-DXB-01,2025-11-04,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800410,WH-DXB-01,2025-11-04,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-800411,WH-DXB-01,2025-11-04,Night,18,18,144.0,1.5,14.5,2120.62
LBR-800412,WH-AUH-01,2025-11-04,Morning,8,8,64.0,1.5,14.5,960.62
LBR-800413,WH-AUH-01,2025-11-04,Evening,8,8,64.0,1.5,14.5,960.62
LBR-800414,WH-AUH-01,2025-11-04,Night,8,7,56.0,1.5,14.5,844.62
LBR-800415,WH-SHJ-01,2025-11-04,Morning,6,6,48.0,2.0,14.5,739.5
LBR-800416,WH-SHJ-01,2025-11-04,Evening,6,5,40.0,0.0,14.5,580.0
LBR-800417,WH-SHJ-01,2025-11-04,Night,6,6,48.0,0.0,14.5,696.0
LBR-800418,WH-DWC-01,2025-11-04,Morning,12,13,104.0,1.5,14.5,1540.62
LBR-800419,WH-DWC-01,2025-11-04,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800420,WH-DWC-01,2025-11-04,Night,12,12,96.0,1.5,14.5,1424.62
LBR-800421,WH-DXB-01,2025-11-05,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800422,WH-DXB-01,2025-11-05,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-800423,WH-DXB-01,2025-11-05,Night,18,19,152.0,0.0,14.5,2204.0
LBR-800424,WH-AUH-01,2025-11-05,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-800425,WH-AUH-01,2025-11-05,Evening,8,8,64.0,2.0,14.5,971.5
LBR-800426,WH-AUH-01,2025-11-05,Night,8,7,56.0,1.5,14.5,844.62
LBR-800427,WH-SHJ-01,2025-11-05,Morning,6,7,56.0,1.5,14.5,844.62
LBR-800428,WH-SHJ-01,2025-11-05,Evening,6,6,48.0,2.0,14.5,739.5
LBR-800429,WH-SHJ-01,2025-11-05,Night,6,7,56.0,0.0,14.5,812.0
LBR-800430,WH-DWC-01,2025-11-05,Morning,12,11,88.0,2.0,14.5,1319.5
LBR-800431,WH-DWC-01,2025-11-05,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-800432,WH-DWC-01,2025-11-05,Night,12,13,104.0,2.0,14.5,1551.5
LBR-800433,WH-DXB-01,2025-11-06,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-800434,WH-DXB-01,2025-11-06,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-800435,WH-DXB-01,2025-11-06,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800436,WH-AUH-01,2025-11-06,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-800437,WH-AUH-01,2025-11-06,Evening,8,8,64.0,0.0,14.5,928.0
LBR-800438,WH-AUH-01,2025-11-06,Night,8,8,64.0,2.0,14.5,971.5
LBR-800439,WH-SHJ-01,2025-11-06,Morning,6,5,40.0,0.0,14.5,580.0
LBR-800440,WH-SHJ-01,2025-11-06,Evening,6,6,48.0,0.0,14.5,696.0
LBR-800441,WH-SHJ-01,2025-11-06,Night,6,6,48.0,0.0,14.5,696.0
LBR-800442,WH-DWC-01,2025-11-06,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-800443,WH-DWC-01,2025-11-06,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800444,WH-DWC-01,2025-11-06,Night,12,12,96.0,2.0,14.5,1435.5
LBR-800445,WH-DXB-01,2025-11-07,Morning,10,9,72.0,0.0,14.5,1044.0
LBR-800446,WH-DXB-01,2025-11-07,Evening,10,11,88.0,1.5,14.5,1308.62
LBR-800447,WH-DXB-01,2025-11-07,Night,10,10,80.0,0.0,14.5,1160.0
LBR-800448,WH-AUH-01,2025-11-07,Morning,4,4,32.0,0.0,14.5,464.0
LBR-800449,WH-AUH-01,2025-11-07,Evening,4,4,32.0,2.0,14.5,507.5
LBR-800450,WH-AUH-01,2025-11-07,Night,4,4,32.0,0.0,14.5,464.0
LBR-800451,WH-SHJ-01,2025-11-07,Morning,3,3,24.0,0.0,14.5,348.0
LBR-800452,WH-SHJ-01,2025-11-07,Evening,3,4,32.0,0.0,14.5,464.0
LBR-800453,WH-SHJ-01,2025-11-07,Night,3,4,32.0,0.0,14.5,464.0
LBR-800454,WH-DWC-01,2025-11-07,Morning,7,7,56.0,0.0,14.5,812.0
LBR-800455,WH-DWC-01,2025-11-07,Evening,7,8,64.0,1.5,14.5,960.62
LBR-800456,WH-DWC-01,2025-11-07,Night,7,8,64.0,0.0,14.5,928.0
LBR-800457,WH-DXB-01,2025-11-08,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-800458,WH-DXB-01,2025-11-08,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-800459,WH-DXB-01,2025-11-08,Night,10,11,88.0,0.0,14.5,1276.0
LBR-800460,WH-AUH-01,2025-11-08,Morning,4,3,24.0,0.0,14.5,348.0
LBR-800461,WH-AUH-01,2025-11-08,Evening,4,4,32.0,1.5,14.5,496.62
LBR-800462,WH-AUH-01,2025-11-08,Night,4,3,24.0,1.5,14.5,380.62
LBR-800463,WH-SHJ-01,2025-11-08,Morning,3,3,24.0,1.5,14.5,380.62
LBR-800464,WH-SHJ-01,2025-11-08,Evening,3,4,32.0,0.0,14.5,464.0
LBR-800465,WH-SHJ-01,2025-11-08,Night,3,3,24.0,2.0,14.5,391.5
LBR-800466,WH-DWC-01,2025-11-08,Morning,7,8,64.0,2.0,14.5,971.5
LBR-800467,WH-DWC-01,2025-11-08,Evening,7,8,64.0,2.0,14.5,971.5
LBR-800468,WH-DWC-01,2025-11-08,Night,7,8,64.0,1.5,14.5,960.62
LBR-800469,WH-DXB-01,2025-11-09,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-800470,WH-DXB-01,2025-11-09,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-800471,WH-DXB-01,2025-11-09,Night,18,19,152.0,0.0,14.5,2204.0
LBR-800472,WH-AUH-01,2025-11-09,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-800473,WH-AUH-01,2025-11-09,Evening,8,8,64.0,2.0,14.5,971.5
LBR-800474,WH-AUH-01,2025-11-09,Night,8,7,56.0,0.0,14.5,812.0
LBR-800475,WH-SHJ-01,2025-11-09,Morning,6,7,56.0,1.5,14.5,844.62
LBR-800476,WH-SHJ-01,2025-11-09,Evening,6,6,48.0,1.5,14.5,728.62
LBR-800477,WH-SHJ-01,2025-11-09,Night,6,7,56.0,2.0,14.5,855.5
LBR-800478,WH-DWC-01,2025-11-09,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-800479,WH-DWC-01,2025-11-09,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-800480,WH-DWC-01,2025-11-09,Night,12,12,96.0,2.0,14.5,1435.5
LBR-800481,WH-DXB-01,2025-11-10,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-800482,WH-DXB-01,2025-11-10,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-800483,WH-DXB-01,2025-11-10,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800484,WH-AUH-01,2025-11-10,Morning,8,8,64.0,0.0,14.5,928.0
LBR-800485,WH-AUH-01,2025-11-10,Evening,8,7,56.0,0.0,14.5,812.0
LBR-800486,WH-AUH-01,2025-11-10,Night,8,9,72.0,1.5,14.5,1076.62
LBR-800487,WH-SHJ-01,2025-11-10,Morning,6,5,40.0,0.0,14.5,580.0
LBR-800488,WH-SHJ-01,2025-11-10,Evening,6,6,48.0,2.0,14.5,739.5
LBR-800489,WH-SHJ-01,2025-11-10,Night,6,6,48.0,1.5,14.5,728.62
LBR-800490,WH-DWC-01,2025-11-10,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-800491,WH-DWC-01,2025-11-10,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-800492,WH-DWC-01,2025-11-10,Night,12,12,96.0,2.0,14.5,1435.5
LBR-800493,WH-DXB-01,2025-11-11,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800494,WH-DXB-01,2025-11-11,Evening,18,19,152.0,1.5,14.5,2236.62
LBR-800495,WH-DXB-01,2025-11-11,Night,18,18,144.0,2.0,14.5,2131.5
LBR-800496,WH-AUH-01,2025-11-11,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-800497,WH-AUH-01,2025-11-11,Evening,8,8,64.0,1.5,14.5,960.62
LBR-800498,WH-AUH-01,2025-11-11,Night,8,8,64.0,0.0,14.5,928.0
LBR-800499,WH-SHJ-01,2025-11-11,Morning,6,5,40.0,2.0,14.5,623.5
LBR-800500,WH-SHJ-01,2025-11-11,Evening,6,5,40.0,0.0,14.5,580.0
LBR-800501,WH-SHJ-01,2025-11-11,Night,6,6,48.0,0.0,14.5,696.0
LBR-800502,WH-DWC-01,2025-11-11,Morning,12,13,104.0,2.0,14.5,1551.5
LBR-800503,WH-DWC-01,2025-11-11,Evening,12,11,88.0,1.5,14.5,1308.62
LBR-800504,WH-DWC-01,2025-11-11,Night,12,11,88.0,0.0,14.5,1276.0
LBR-800505,WH-DXB-01,2025-11-12,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800506,WH-DXB-01,2025-11-12,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-800507,WH-DXB-01,2025-11-12,Night,18,17,136.0,1.5,14.5,2004.62
LBR-800508,WH-AUH-01,2025-11-12,Morning,8,8,64.0,0.0,14.5,928.0
LBR-800509,WH-AUH-01,2025-11-12,Evening,8,9,72.0,2.0,14.5,1087.5
LBR-800510,WH-AUH-01,2025-11-12,Night,8,8,64.0,1.5,14.5,960.62
LBR-800511,WH-SHJ-01,2025-11-12,Morning,6,5,40.0,0.0,14.5,580.0
LBR-800512,WH-SHJ-01,2025-11-12,Evening,6,6,48.0,2.0,14.5,739.5
LBR-800513,WH-SHJ-01,2025-11-12,Night,6,6,48.0,0.0,14.5,696.0
LBR-800514,WH-DWC-01,2025-11-12,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-800515,WH-DWC-01,2025-11-12,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800516,WH-DWC-01,2025-11-12,Night,12,11,88.0,1.5,14.5,1308.62
LBR-800517,WH-DXB-01,2025-11-13,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-800518,WH-DXB-01,2025-11-13,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-800519,WH-DXB-01,2025-11-13,Night,18,18,144.0,2.0,14.5,2131.5
LBR-800520,WH-AUH-01,2025-11-13,Morning,8,8,64.0,0.0,14.5,928.0
LBR-800521,WH-AUH-01,2025-11-13,Evening,8,9,72.0,1.5,14.5,1076.62
LBR-800522,WH-AUH-01,2025-11-13,Night,8,8,64.0,2.0,14.5,971.5
LBR-800523,WH-SHJ-01,2025-11-13,Morning,6,7,56.0,2.0,14.5,855.5
LBR-800524,WH-SHJ-01,2025-11-13,Evening,6,7,56.0,0.0,14.5,812.0
LBR-800525,WH-SHJ-01,2025-11-13,Night,6,6,48.0,0.0,14.5,696.0
LBR-800526,WH-DWC-01,2025-11-13,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-800527,WH-DWC-01,2025-11-13,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800528,WH-DWC-01,2025-11-13,Night,12,11,88.0,0.0,14.5,1276.0
LBR-800529,WH-DXB-01,2025-11-14,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-800530,WH-DXB-01,2025-11-14,Evening,10,9,72.0,1.5,14.5,1076.62
LBR-800531,WH-DXB-01,2025-11-14,Night,10,10,80.0,0.0,14.5,1160.0
LBR-800532,WH-AUH-01,2025-11-14,Morning,4,5,40.0,2.0,14.5,623.5
LBR-800533,WH-AUH-01,2025-11-14,Evening,4,3,24.0,0.0,14.5,348.0
LBR-800534,WH-AUH-01,2025-11-14,Night,4,4,32.0,0.0,14.5,464.0
LBR-800535,WH-SHJ-01,2025-11-14,Morning,3,4,32.0,0.0,14.5,464.0
LBR-800536,WH-SHJ-01,2025-11-14,Evening,3,2,16.0,2.0,14.5,275.5
LBR-800537,WH-SHJ-01,2025-11-14,Night,3,3,24.0,0.0,14.5,348.0
LBR-800538,WH-DWC-01,2025-11-14,Morning,7,6,48.0,2.0,14.5,739.5
LBR-800539,WH-DWC-01,2025-11-14,Evening,7,7,56.0,1.5,14.5,844.62
LBR-800540,WH-DWC-01,2025-11-14,Night,7,7,56.0,2.0,14.5,855.5
LBR-800541,WH-DXB-01,2025-11-15,Morning,10,9,72.0,2.0,14.5,1087.5
LBR-800542,WH-DXB-01,2025-11-15,Evening,10,9,72.0,0.0,14.5,1044.0
LBR-800543,WH-DXB-01,2025-11-15,Night,10,9,72.0,0.0,14.5,1044.0
LBR-800544,WH-AUH-01,2025-11-15,Morning,4,4,32.0,0.0,14.5,464.0
LBR-800545,WH-AUH-01,2025-11-15,Evening,4,4,32.0,2.0,14.5,507.5
LBR-800546,WH-AUH-01,2025-11-15,Night,4,5,40.0,0.0,14.5,580.0
LBR-800547,WH-SHJ-01,2025-11-15,Morning,3,4,32.0,1.5,14.5,496.62
LBR-800548,WH-SHJ-01,2025-11-15,Evening,3,3,24.0,0.0,14.5,348.0
LBR-800549,WH-SHJ-01,2025-11-15,Night,3,3,24.0,2.0,14.5,391.5
LBR-800550,WH-DWC-01,2025-11-15,Morning,7,6,48.0,0.0,14.5,696.0
LBR-800551,WH-DWC-01,2025-11-15,Evening,7,8,64.0,0.0,14.5,928.0
LBR-800552,WH-DWC-01,2025-11-15,Night,7,8,64.0,2.0,14.5,971.5
LBR-800553,WH-DXB-01,2025-11-16,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-800554,WH-DXB-01,2025-11-16,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-800555,WH-DXB-01,2025-11-16,Night,18,18,144.0,1.5,14.5,2120.62
LBR-800556,WH-AUH-01,2025-11-16,Morning,8,8,64.0,2.0,14.5,971.5
LBR-800557,WH-AUH-01,2025-11-16,Evening,8,8,64.0,2.0,14.5,971.5
LBR-800558,WH-AUH-01,2025-11-16,Night,8,8,64.0,1.5,14.5,960.62
LBR-800559,WH-SHJ-01,2025-11-16,Morning,6,6,48.0,1.5,14.5,728.62
LBR-800560,WH-SHJ-01,2025-11-16,Evening,6,6,48.0,0.0,14.5,696.0
LBR-800561,WH-SHJ-01,2025-11-16,Night,6,6,48.0,0.0,14.5,696.0
LBR-800562,WH-DWC-01,2025-11-16,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-800563,WH-DWC-01,2025-11-16,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-800564,WH-DWC-01,2025-11-16,Night,12,12,96.0,0.0,14.5,1392.0
LBR-800565,WH-DXB-01,2025-11-17,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-800566,WH-DXB-01,2025-11-17,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-800567,WH-DXB-01,2025-11-17,Night,18,18,144.0,2.0,14.5,2131.5
LBR-800568,WH-AUH-01,2025-11-17,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-800569,WH-AUH-01,2025-11-17,Evening,8,7,56.0,0.0,14.5,812.0
LBR-800570,WH-AUH-01,2025-11-17,Night,8,8,64.0,0.0,14.5,928.0
LBR-800571,WH-SHJ-01,2025-11-17,Morning,6,6,48.0,0.0,14.5,696.0
LBR-800572,WH-SHJ-01,2025-11-17,Evening,6,5,40.0,0.0,14.5,580.0
LBR-800573,WH-SHJ-01,2025-11-17,Night,6,5,40.0,0.0,14.5,580.0
LBR-800574,WH-DWC-01,2025-11-17,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-800575,WH-DWC-01,2025-11-17,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-800576,WH-DWC-01,2025-11-17,Night,12,12,96.0,2.0,14.5,1435.5
LBR-800577,WH-DXB-01,2025-11-18,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-800578,WH-DXB-01,2025-11-18,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-800579,WH-DXB-01,2025-11-18,Night,18,18,144.0,0.0,14.5,2088.0
LBR-800580,WH-AUH-01,2025-11-18,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-800581,WH-AUH-01,2025-11-18,Evening,8,9,72.0,2.0,14.5,1087.5
LBR-800582,WH-AUH-01,2025-11-18,Night,8,7,56.0,2.0,14.5,855.5
LBR-800583,WH-SHJ-01,2025-11-18,Morning,6,5,40.0,0.0,14.5,580.0
LBR-800584,WH-SHJ-01,2025-11-18,Evening,6,5,40.0,2.0,14.5,623.5
LBR-800585,WH-SHJ-01,2025-11-18,Night,6,7,56.0,0.0,14.5,812.0
LBR-800586,WH-DWC-01,2025-11-18,Morning,12,12,96.0,0.0,14.5,1392.0
