appointment_id,warehouse_id,carrier_name,client_id,date,scheduled_time,actual_arrival_time,dwell_time_minutes,status,dock_number
DCK-200193,WH-DXB-01,Gulf Overland Express,CLT-110,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:12:00,44,Completed,1
DCK-200194,WH-DXB-01,ExpressAir Logistics,CLT-107,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:23:00,39,Completed,2
DCK-200195,WH-DXB-01,Falcon Courier,CLT-109,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:06:00,23,Completed,3
DCK-200196,WH-AUH-01,Emirates Freight,CLT-110,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:00:00,33,Completed,1
DCK-200197,WH-AUH-01,Falcon Courier,CLT-104,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:13:00,54,Completed,2
DCK-200198,WH-AUH-01,RedSea Transit,CLT-104,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:00:00,41,Completed,3
DCK-200199,WH-AUH-01,ExpressAir Logistics,CLT-107,2025-10-05,2025-10-05 10:00:00,2025-10-05 10:00:00,50,Completed,4
DCK-200200,WH-AUH-01,RedSea Transit,CLT-103,2025-10-05,2025-10-05 11:00:00,2025-10-05 11:09:00,33,Completed,5
DCK-200201,WH-AUH-01,ExpressAir Logistics,CLT-102,2025-10-05,2025-10-05 12:00:00,2025-10-05 12:00:00,43,Completed,6
DCK-200202,WH-AUH-01,RedSea Transit,CLT-107,2025-10-05,2025-10-05 13:00:00,2025-10-05 13:08:00,36,Completed,7
DCK-200203,WH-AUH-01,Falcon Courier,CLT-108,2025-10-05,2025-10-05 14:00:00,2025-10-05 14:00:00,32,Completed,8
DCK-200204,WH-AUH-01,Emirates Freight,CLT-107,2025-10-05,2025-10-05 15:00:00,2025-10-05 15:00:00,50,Completed,1
DCK-200205,WH-AUH-01,Gulf Overland Express,CLT-109,2025-10-05,2025-10-05 16:00:00,2025-10-05 16:21:00,30,Completed,2
DCK-200206,WH-AUH-01,Emirates Freight,CLT-107,2025-10-05,2025-10-05 17:00:00,2025-10-05 17:17:00,22,Completed,3
DCK-200207,WH-AUH-01,Emirates Freight,CLT-109,2025-10-05,2025-10-05 18:00:00,2025-10-05 18:15:00,43,Completed,4
DCK-200208,WH-AUH-01,Gulf Overland Express,CLT-105,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:10:00,34,Completed,5
DCK-200209,WH-AUH-01,Falcon Courier,CLT-110,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:06:00,38,Completed,6
DCK-200210,WH-AUH-01,ExpressAir Logistics,CLT-110,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:00:00,35,Completed,7
DCK-200211,WH-SHJ-01,RedSea Transit,CLT-101,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:07:00,32,Completed,1
DCK-200212,WH-SHJ-01,ExpressAir Logistics,CLT-108,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:00:00,10,Completed,2
DCK-200213,WH-SHJ-01,RedSea Transit,CLT-106,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:00:00,47,Completed,3
DCK-200214,WH-SHJ-01,Falcon Courier,CLT-102,2025-10-05,2025-10-05 10:00:00,2025-10-05 10:00:00,31,Completed,4
DCK-200215,WH-SHJ-01,Emirates Freight,CLT-101,2025-10-05,2025-10-05 11:00:00,2025-10-05 11:00:00,37,Completed,1
DCK-200216,WH-SHJ-01,Emirates Freight,CLT-106,2025-10-05,2025-10-05 12:00:00,2025-10-05 12:00:00,28,Completed,2
DCK-200217,WH-SHJ-01,RedSea Transit,CLT-109,2025-10-05,2025-10-05 13:00:00,2025-10-05 13:00:00,43,Completed,3
DCK-200218,WH-DWC-01,Gulf Overland Express,CLT-101,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:00:00,45,Completed,1
DCK-200219,WH-DWC-01,Emirates Freight,CLT-102,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:07:00,37,Completed,2
DCK-200220,WH-DWC-01,Emirates Freight,CLT-102,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:07:00,29,Completed,3
DCK-200221,WH-DWC-01,ExpressAir Logistics,CLT-110,2025-10-05,2025-10-05 10:00:00,2025-10-05 10:31:00,26,Completed,4
DCK-200222,WH-DWC-01,RedSea Transit,CLT-102,2025-10-05,2025-10-05 11:00:00,2025-10-05 11:13:00,29,Completed,5
DCK-200223,WH-DWC-01,ExpressAir Logistics,CLT-106,2025-10-05,2025-10-05 12:00:00,2025-10-05 12:00:00,46,Completed,6
DCK-200224,WH-DWC-01,Gulf Overland Express,CLT-103,2025-10-05,2025-10-05 13:00:00,2025-10-05 13:00:00,36,Completed,7
DCK-200225,WH-DWC-01,Gulf Overland Express,CLT-105,2025-10-05,2025-10-05 14:00:00,2025-10-05 14:07:00,26,Completed,8
DCK-200226,WH-DWC-01,Falcon Courier,CLT-107,2025-10-05,2025-10-05 15:00:00,2025-10-05 15:07:00,23,Completed,9
DCK-200227,WH-DWC-01,Gulf Overland Express,CLT-109,2025-10-05,2025-10-05 16:00:00,2025-10-05 16:00:00,37,Completed,10
DCK-200228,WH-DWC-01,ExpressAir Logistics,CLT-101,2025-10-05,2025-10-05 17:00:00,2025-10-05 17:01:00,26,Completed,1
DCK-200229,WH-DWC-01,Emirates Freight,CLT-107,2025-10-05,2025-10-05 18:00:00,2025-10-05 18:00:00,31,Completed,2
DCK-200230,WH-DWC-01,Falcon Courier,CLT-106,2025-10-05,2025-10-05 07:00:00,2025-10-05 07:00:00,36,Completed,3
DCK-200231,WH-DWC-01,Emirates Freight,CLT-107,2025-10-05,2025-10-05 08:00:00,2025-10-05 08:22:00,35,Completed,4
DCK-200232,WH-DWC-01,Gulf Overland Express,CLT-105,2025-10-05,2025-10-05 09:00:00,2025-10-05 09:00:00,29,Completed,5
DCK-200233,WH-DXB-01,Falcon Courier,CLT-109,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:04:00,28,Completed,1
DCK-200234,WH-DXB-01,RedSea Transit,CLT-110,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:24:00,31,Completed,2
DCK-200235,WH-DXB-01,Falcon Courier,CLT-104,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:00:00,27,Completed,3
DCK-200236,WH-DXB-01,ExpressAir Logistics,CLT-103,2025-10-06,2025-10-06 10:00:00,2025-10-06 10:01:00,43,Completed,4
DCK-200237,WH-DXB-01,ExpressAir Logistics,CLT-101,2025-10-06,2025-10-06 11:00:00,2025-10-06 11:00:00,35,Completed,5
DCK-200238,WH-DXB-01,RedSea Transit,CLT-103,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:00:00,27,Completed,6
DCK-200239,WH-DXB-01,Emirates Freight,CLT-102,2025-10-06,2025-10-06 13:00:00,2025-10-06 13:08:00,46,Completed,7
DCK-200240,WH-DXB-01,Emirates Freight,CLT-110,2025-10-06,2025-10-06 14:00:00,2025-10-06 14:11:00,41,Completed,8
DCK-200241,WH-DXB-01,RedSea Transit,CLT-107,2025-10-06,2025-10-06 15:00:00,2025-10-06 15:00:00,25,Completed,9
DCK-200242,WH-DXB-01,Falcon Courier,CLT-110,2025-10-06,2025-10-06 16:00:00,2025-10-06 16:59:00,45,Delayed,10
DCK-200243,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-06,2025-10-06 17:00:00,2025-10-06 17:00:00,46,Completed,11
DCK-200244,WH-DXB-01,Falcon Courier,CLT-105,2025-10-06,2025-10-06 18:00:00,2025-10-06 18:09:00,32,Completed,12
DCK-200245,WH-DXB-01,Emirates Freight,CLT-107,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:00:00,36,Completed,1
DCK-200246,WH-DXB-01,ExpressAir Logistics,CLT-104,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:15:00,21,Completed,2
DCK-200247,WH-DXB-01,Falcon Courier,CLT-103,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:17:00,54,Completed,3
DCK-200248,WH-DXB-01,Falcon Courier,CLT-102,2025-10-06,2025-10-06 10:00:00,2025-10-06 10:00:00,34,Completed,4
DCK-200249,WH-DXB-01,Falcon Courier,CLT-109,2025-10-06,2025-10-06 11:00:00,2025-10-06 11:00:00,30,Completed,5
DCK-200250,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:13:00,33,Completed,6
DCK-200251,WH-DXB-01,Falcon Courier,CLT-109,2025-10-06,2025-10-06 13:00:00,2025-10-06 13:00:00,23,Completed,7
DCK-200252,WH-DXB-01,ExpressAir Logistics,CLT-104,2025-10-06,2025-10-06 14:00:00,2025-10-06 14:00:00,26,Completed,8
DCK-200253,WH-DXB-01,Falcon Courier,CLT-108,2025-10-06,2025-10-06 15:00:00,2025-10-06 15:23:00,34,Completed,9
DCK-200254,WH-DXB-01,Falcon Courier,CLT-103,2025-10-06,2025-10-06 16:00:00,2025-10-06 16:00:00,20,Completed,10
DCK-200255,WH-DXB-01,ExpressAir Logistics,CLT-101,2025-10-06,2025-10-06 17:00:00,2025-10-06 17:12:00,34,Completed,11
DCK-200256,WH-DXB-01,Falcon Courier,CLT-104,2025-10-06,2025-10-06 18:00:00,2025-10-06 18:05:00,28,Completed,12
DCK-200257,WH-DXB-01,Falcon Courier,CLT-110,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:00:00,40,Completed,1
DCK-200258,WH-DXB-01,Gulf Overland Express,CLT-110,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:00:00,38,Completed,2
DCK-200259,WH-AUH-01,Gulf Overland Express,CLT-107,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:01:00,24,Completed,1
DCK-200260,WH-AUH-01,Falcon Courier,CLT-108,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:07:00,39,Completed,2
DCK-200261,WH-AUH-01,RedSea Transit,CLT-102,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:31:00,36,Completed,3
DCK-200262,WH-AUH-01,RedSea Transit,CLT-110,2025-10-06,2025-10-06 10:00:00,2025-10-06 10:00:00,27,Completed,4
DCK-200263,WH-AUH-01,RedSea Transit,CLT-109,2025-10-06,2025-10-06 11:00:00,2025-10-06 11:00:00,35,Completed,5
DCK-200264,WH-AUH-01,RedSea Transit,CLT-103,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:00:00,31,Completed,6
DCK-200265,WH-AUH-01,RedSea Transit,CLT-103,2025-10-06,2025-10-06 13:00:00,2025-10-06 13:05:00,24,Completed,7
DCK-200266,WH-AUH-01,Falcon Courier,CLT-108,2025-10-06,2025-10-06 14:00:00,2025-10-06 14:26:00,34,Completed,8
DCK-200267,WH-AUH-01,RedSea Transit,CLT-107,2025-10-06,2025-10-06 15:00:00,2025-10-06 15:14:00,34,Completed,1
DCK-200268,WH-AUH-01,Falcon Courier,CLT-108,2025-10-06,2025-10-06 16:00:00,2025-10-06 16:13:00,35,Completed,2
DCK-200269,WH-AUH-01,Gulf Overland Express,CLT-102,2025-10-06,2025-10-06 17:00:00,2025-10-06 17:08:00,32,Completed,3
DCK-200270,WH-AUH-01,RedSea Transit,CLT-108,2025-10-06,2025-10-06 18:00:00,2025-10-06 18:30:00,30,Completed,4
DCK-200271,WH-AUH-01,Emirates Freight,CLT-105,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:05:00,31,Completed,5
DCK-200272,WH-AUH-01,RedSea Transit,CLT-109,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:11:00,33,Completed,6
DCK-200273,WH-SHJ-01,ExpressAir Logistics,CLT-108,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:03:00,38,Completed,1
DCK-200274,WH-SHJ-01,Falcon Courier,CLT-103,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:40:00,31,Completed,2
DCK-200275,WH-SHJ-01,Falcon Courier,CLT-102,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:06:00,52,Completed,3
DCK-200276,WH-SHJ-01,Falcon Courier,CLT-106,2025-10-06,2025-10-06 10:00:00,2025-10-06 10:00:00,36,Completed,4
DCK-200277,WH-SHJ-01,RedSea Transit,CLT-109,2025-10-06,2025-10-06 11:00:00,2025-10-06 11:00:00,22,Completed,1
DCK-200278,WH-SHJ-01,RedSea Transit,CLT-108,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:07:00,51,Completed,2
DCK-200279,WH-SHJ-01,Falcon Courier,CLT-110,2025-10-06,2025-10-06 13:00:00,2025-10-06 13:38:00,33,Completed,3
DCK-200280,WH-DWC-01,Falcon Courier,CLT-103,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:26:00,29,Completed,1
DCK-200281,WH-DWC-01,RedSea Transit,CLT-109,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:00:00,29,Completed,2
DCK-200282,WH-DWC-01,Emirates Freight,CLT-109,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:26:00,32,Completed,3
DCK-200283,WH-DWC-01,Emirates Freight,CLT-108,2025-10-06,2025-10-06 10:00:00,2025-10-06 10:00:00,17,Completed,4
DCK-200284,WH-DWC-01,Falcon Courier,CLT-106,2025-10-06,2025-10-06 11:00:00,2025-10-06 11:08:00,28,Completed,5
DCK-200285,WH-DWC-01,RedSea Transit,CLT-101,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:02:00,45,Completed,6
DCK-200286,WH-DWC-01,Gulf Overland Express,CLT-103,2025-10-06,2025-10-06 13:00:00,2025-10-06 13:00:00,37,Completed,7
DCK-200287,WH-DWC-01,ExpressAir Logistics,CLT-109,2025-10-06,2025-10-06 14:00:00,2025-10-06 14:00:00,39,Completed,8
DCK-200288,WH-DWC-01,Gulf Overland Express,CLT-109,2025-10-06,2025-10-06 15:00:00,2025-10-06 15:39:00,45,Completed,9
DCK-200289,WH-DWC-01,Gulf Overland Express,CLT-109,2025-10-06,2025-10-06 16:00:00,2025-10-06 16:08:00,29,Completed,10
DCK-200290,WH-DWC-01,ExpressAir Logistics,CLT-106,2025-10-06,2025-10-06 17:00:00,2025-10-06 17:02:00,40,Completed,1
DCK-200291,WH-DWC-01,ExpressAir Logistics,CLT-107,2025-10-06,2025-10-06 18:00:00,2025-10-06 18:10:00,36,Completed,2
DCK-200292,WH-DWC-01,Falcon Courier,CLT-109,2025-10-06,2025-10-06 07:00:00,2025-10-06 07:20:00,35,Completed,3
DCK-200293,WH-DWC-01,Emirates Freight,CLT-107,2025-10-06,2025-10-06 08:00:00,2025-10-06 08:12:00,27,Completed,4
DCK-200294,WH-DWC-01,ExpressAir Logistics,CLT-104,2025-10-06,2025-10-06 09:00:00,2025-10-06 09:00:00,24,Completed,5
DCK-200295,WH-DXB-01,Falcon Courier,CLT-105,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:00:00,37,Completed,1
DCK-200296,WH-DXB-01,RedSea Transit,CLT-102,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:07:00,14,Completed,2
DCK-200297,WH-DXB-01,Emirates Freight,CLT-105,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:00:00,53,Completed,3
DCK-200298,WH-DXB-01,ExpressAir Logistics,CLT-107,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:09:00,41,Completed,4
DCK-200299,WH-DXB-01,RedSea Transit,CLT-104,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:00:00,28,Completed,5
DCK-200300,WH-DXB-01,Emirates Freight,CLT-103,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:11:00,45,Completed,6
DCK-200301,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-07,2025-10-07 13:00:00,2025-10-07 13:29:00,42,Completed,7
DCK-200302,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-07,2025-10-07 14:00:00,2025-10-07 14:18:00,41,Completed,8
DCK-200303,WH-DXB-01,Emirates Freight,CLT-110,2025-10-07,2025-10-07 15:00:00,2025-10-07 15:04:00,35,Completed,9
DCK-200304,WH-DXB-01,ExpressAir Logistics,CLT-110,2025-10-07,2025-10-07 16:00:00,2025-10-07 16:03:00,34,Completed,10
DCK-200305,WH-DXB-01,ExpressAir Logistics,CLT-102,2025-10-07,2025-10-07 17:00:00,2025-10-07 17:10:00,44,Completed,11
DCK-200306,WH-DXB-01,Gulf Overland Express,CLT-107,2025-10-07,2025-10-07 18:00:00,2025-10-07 18:00:00,38,Completed,12
DCK-200307,WH-DXB-01,RedSea Transit,CLT-105,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:00:00,36,Completed,1
DCK-200308,WH-DXB-01,Falcon Courier,CLT-103,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:26:00,42,Completed,2
DCK-200309,WH-DXB-01,ExpressAir Logistics,CLT-108,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:10:00,26,Completed,3
DCK-200310,WH-DXB-01,Gulf Overland Express,CLT-107,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:07:00,31,Completed,4
DCK-200311,WH-DXB-01,Gulf Overland Express,CLT-106,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:00:00,33,Completed,5
DCK-200312,WH-DXB-01,Falcon Courier,CLT-102,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:00:00,40,Completed,6
DCK-200313,WH-AUH-01,Emirates Freight,CLT-103,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:08:00,29,Completed,1
DCK-200314,WH-AUH-01,Falcon Courier,CLT-101,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:07:00,42,Completed,2
DCK-200315,WH-AUH-01,Emirates Freight,CLT-109,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:19:00,27,Completed,3
DCK-200316,WH-AUH-01,Falcon Courier,CLT-109,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:00:00,42,Completed,4
DCK-200317,WH-AUH-01,RedSea Transit,CLT-105,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:06:00,39,Completed,5
DCK-200318,WH-AUH-01,Falcon Courier,CLT-107,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:00:00,33,Completed,6
DCK-200319,WH-AUH-01,Emirates Freight,CLT-106,2025-10-07,2025-10-07 13:00:00,2025-10-07 13:08:00,44,Completed,7
DCK-200320,WH-AUH-01,Falcon Courier,CLT-110,2025-10-07,2025-10-07 14:00:00,2025-10-07 14:05:00,34,Completed,8
DCK-200321,WH-AUH-01,Falcon Courier,CLT-104,2025-10-07,2025-10-07 15:00:00,2025-10-07 15:00:00,34,Completed,1
DCK-200322,WH-AUH-01,RedSea Transit,CLT-105,2025-10-07,2025-10-07 16:00:00,2025-10-07 16:07:00,37,Completed,2
DCK-200323,WH-AUH-01,Falcon Courier,CLT-102,2025-10-07,2025-10-07 17:00:00,2025-10-07 17:19:00,28,Completed,3
DCK-200324,WH-AUH-01,Gulf Overland Express,CLT-109,2025-10-07,2025-10-07 18:00:00,2025-10-07 18:08:00,31,Completed,4
DCK-200325,WH-AUH-01,Gulf Overland Express,CLT-104,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:07:00,28,Completed,5
DCK-200326,WH-AUH-01,Gulf Overland Express,CLT-102,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:16:00,45,Completed,6
DCK-200327,WH-SHJ-01,Gulf Overland Express,CLT-108,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:00:00,41,Completed,1
DCK-200328,WH-SHJ-01,Emirates Freight,CLT-102,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:10:00,30,Completed,2
DCK-200329,WH-SHJ-01,RedSea Transit,CLT-105,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:20:00,34,Completed,3
DCK-200330,WH-SHJ-01,Gulf Overland Express,CLT-106,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:21:00,32,Completed,4
DCK-200331,WH-SHJ-01,RedSea Transit,CLT-104,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:00:00,23,Completed,1
DCK-200332,WH-SHJ-01,RedSea Transit,CLT-104,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:07:00,37,Completed,2
DCK-200333,WH-DWC-01,RedSea Transit,CLT-102,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:00:00,43,Completed,1
DCK-200334,WH-DWC-01,Emirates Freight,CLT-108,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:02:00,32,Completed,2
DCK-200335,WH-DWC-01,ExpressAir Logistics,CLT-107,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:00:00,37,Completed,3
DCK-200336,WH-DWC-01,Falcon Courier,CLT-110,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:20:00,26,Completed,4
DCK-200337,WH-DWC-01,ExpressAir Logistics,CLT-104,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:14:00,39,Completed,5
DCK-200338,WH-DWC-01,Gulf Overland Express,CLT-107,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:23:00,20,Completed,6
DCK-200339,WH-DWC-01,Gulf Overland Express,CLT-105,2025-10-07,2025-10-07 13:00:00,2025-10-07 13:10:00,21,Completed,7
DCK-200340,WH-DWC-01,Gulf Overland Express,CLT-102,2025-10-07,2025-10-07 14:00:00,2025-10-07 14:09:00,36,Completed,8
DCK-200341,WH-DWC-01,Emirates Freight,CLT-106,2025-10-07,2025-10-07 15:00:00,2025-10-07 15:08:00,39,Completed,9
DCK-200342,WH-DWC-01,Falcon Courier,CLT-110,2025-10-07,2025-10-07 16:00:00,2025-10-07 16:15:00,38,Completed,10
DCK-200343,WH-DWC-01,RedSea Transit,CLT-103,2025-10-07,2025-10-07 17:00:00,2025-10-07 17:10:00,24,Completed,1
DCK-200344,WH-DWC-01,RedSea Transit,CLT-108,2025-10-07,2025-10-07 18:00:00,2025-10-07 18:00:00,27,Completed,2
DCK-200345,WH-DWC-01,Gulf Overland Express,CLT-105,2025-10-07,2025-10-07 07:00:00,2025-10-07 07:00:00,37,Completed,3
DCK-200346,WH-DWC-01,ExpressAir Logistics,CLT-107,2025-10-07,2025-10-07 08:00:00,2025-10-07 08:00:00,25,Completed,4
DCK-200347,WH-DWC-01,Emirates Freight,CLT-109,2025-10-07,2025-10-07 09:00:00,2025-10-07 09:00:00,20,Completed,5
DCK-200348,WH-DWC-01,Emirates Freight,CLT-109,2025-10-07,2025-10-07 10:00:00,2025-10-07 10:38:00,24,Completed,6
DCK-200349,WH-DWC-01,ExpressAir Logistics,CLT-102,2025-10-07,2025-10-07 11:00:00,2025-10-07 11:02:00,42,Completed,7
DCK-200350,WH-DWC-01,Falcon Courier,CLT-109,2025-10-07,2025-10-07 12:00:00,2025-10-07 12:00:00,40,Completed,8
DCK-200351,WH-DWC-01,RedSea Transit,CLT-108,2025-10-07,2025-10-07 13:00:00,2025-10-07 13:08:00,27,Completed,9
DCK-200352,WH-DWC-01,ExpressAir Logistics,CLT-101,2025-10-07,2025-10-07 14:00:00,2025-10-07 14:00:00,34,Completed,10
DCK-200353,WH-DWC-01,Emirates Freight,CLT-106,2025-10-07,2025-10-07 15:00:00,2025-10-07 15:00:00,26,Completed,1
DCK-200354,WH-DWC-01,Emirates Freight,CLT-108,2025-10-07,2025-10-07 16:00:00,2025-10-07 16:41:00,26,Completed,2
DCK-200355,WH-DXB-01,RedSea Transit,CLT-108,2025-10-08,2025-10-08 07:00:00,2025-10-08 07:09:00,35,Completed,1
DCK-200356,WH-DXB-01,Emirates Freight,CLT-108,2025-10-08,2025-10-08 08:00:00,2025-10-08 08:00:00,38,Completed,2
DCK-200357,WH-DXB-01,Emirates Freight,CLT-106,2025-10-08,2025-10-08 09:00:00,2025-10-08 09:11:00,24,Completed,3
DCK-200358,WH-DXB-01,Falcon Courier,CLT-108,2025-10-08,2025-10-08 10:00:00,2025-10-08 10:26:00,34,Completed,4
DCK-200359,WH-DXB-01,Emirates Freight,CLT-110,2025-10-08,2025-10-08 11:00:00,2025-10-08 11:00:00,54,Completed,5
DCK-200360,WH-DXB-01,Falcon Courier,CLT-104,2025-10-08,2025-10-08 12:00:00,2025-10-08 12:18:00,49,Completed,6
DCK-200361,WH-DXB-01,ExpressAir Logistics,CLT-108,2025-10-08,2025-10-08 13:00:00,2025-10-08 13:00:00,42,Completed,7
DCK-200362,WH-DXB-01,Falcon Courier,CLT-101,2025-10-08,2025-10-08 14:00:00,2025-10-08 14:18:00,46,Completed,8
DCK-200363,WH-DXB-01,RedSea Transit,CLT-109,2025-10-08,2025-10-08 15:00:00,2025-10-08 15:21:00,29,Completed,9
DCK-200364,WH-DXB-01,Emirates Freight,CLT-108,2025-10-08,2025-10-08 16:00:00,2025-10-08 16:15:00,39,Completed,10
DCK-200365,WH-DXB-01,RedSea Transit,CLT-101,2025-10-08,2025-10-08 17:00:00,2025-10-08 17:02:00,42,Completed,11
DCK-200366,WH-DXB-01,Falcon Courier,CLT-103,2025-10-08,2025-10-08 18:00:00,2025-10-08 18:03:00,27,Completed,12
DCK-200367,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-08,2025-10-08 07:00:00,2025-10-08 07:22:00,38,Completed,1
DCK-200368,WH-DXB-01,Falcon Courier,CLT-101,2025-10-08,2025-10-08 08:00:00,2025-10-08 08:12:00,40,Completed,2
DCK-200369,WH-DXB-01,ExpressAir Logistics,CLT-108,2025-10-08,2025-10-08 09:00:00,2025-10-08 09:05:00,36,Completed,3
DCK-200370,WH-DXB-01,Falcon Courier,CLT-103,2025-10-08,2025-10-08 10:00:00,2025-10-08 10:09:00,36,Completed,4
DCK-200371,WH-DXB-01,RedSea Transit,CLT-102,2025-10-08,2025-10-08 11:00:00,2025-10-08 11:23:00,36,Completed,5
DCK-200372,WH-DXB-01,Gulf Overland Express,CLT-102,2025-10-08,2025-10-08 12:00:00,2025-10-08 12:00:00,42,Completed,6
DCK-200373,WH-DXB-01,RedSea Transit,CLT-108,2025-10-08,2025-10-08 13:00:00,2025-10-08 13:00:00,23,Completed,7
DCK-200374,WH-DXB-01,Falcon Courier,CLT-108,2025-10-08,2025-10-08 14:00:00,2025-10-08 14:00:00,40,Completed,8
DCK-200375,WH-DXB-01,ExpressAir Logistics,CLT-105,2025-10-08,2025-10-08 15:00:00,2025-10-08 15:07:00,37,Completed,9
DCK-200376,WH-AUH-01,Gulf Overland Express,CLT-105,2025-10-08,2025-10-08 07:00:00,2025-10-08 07:13:00,21,Completed,1
DCK-200377,WH-AUH-01,Emirates Freight,CLT-105,2025-10-08,2025-10-08 08:00:00,2025-10-08 08:05:00,30,Completed,2
DCK-200378,WH-AUH-01,RedSea Transit,CLT-102,2025-10-08,2025-10-08 09:00:00,2025-10-08 09:00:00,39,Completed,3
DCK-200379,WH-AUH-01,RedSea Transit,CLT-107,2025-10-08,2025-10-08 10:00:00,2025-10-08 10:00:00,27,Completed,4
DCK-200380,WH-AUH-01,Falcon Courier,CLT-107,2025-10-08,2025-10-08 11:00:00,2025-10-08 11:06:00,45,Completed,5
DCK-200381,WH-AUH-01,ExpressAir Logistics,CLT-107,2025-10-08,2025-10-08 12:00:00,2025-10-08 12:06:00,33,Completed,6
DCK-200382,WH-AUH-01,Falcon Courier,CLT-101,2025-10-08,2025-10-08 13:00:00,2025-10-08 13:03:00,31,Completed,7
DCK-200383,WH-AUH-01,ExpressAir Logistics,CLT-103,2025-10-08,2025-10-08 14:00:00,2025-10-08 14:15:00,41,Completed,8
DCK-200384,WH-AUH-01,Emirates Freight,CLT-104,2025-10-08,2025-10-08 15:00:00,2025-10-08 15:00:00,49,Completed,1
DCK-200385,WH-AUH-01,ExpressAir Logistics,CLT-105,2025-10-08,2025-10-08 16:00:00,2025-10-08 16:36:00,35,Completed,2
